Time_(days)	Vit_conc_(percent)
327	84.5017605346
327	84.5017605346
327	84.5017605346
327	84.5017605346
327	84.5017605346
327	84.5017605346
327	84.5017605346
327	84.5017605346
327	84.5017605346
328	84.4582551872
328	84.4582551872
328	84.4582551872
328	84.4582551872
328	84.4582551872
328	84.4582551872
328	84.4582551872
328	84.4582551872
328	84.4582551872
328	84.4582551872
329	84.4147722383
329	84.4147722383
329	84.4147722383
329	84.4147722383
329	84.4147722383
329	84.4147722383
329	84.4147722383
329	84.4147722383
329	84.4147722383
329	84.4147722383
330	84.3713116765
330	84.3713116765
330	84.3713116765
330	84.3713116765
330	84.3713116765
330	84.3713116765
330	84.3713116765
330	84.3713116765
330	84.3713116765
330	84.3713116765
331	84.3278734901
331	84.3278734901
331	84.3278734901
331	84.3278734901
331	84.3278734901
331	84.3278734901
331	84.3278734901
331	84.3278734901
331	84.3278734901
331	84.3278734901
332	84.2844576676
332	84.2844576676
332	84.2844576676
332	84.2844576676
332	84.2844576676
332	84.2844576676
332	84.2844576676
332	84.2844576676
332	84.2844576676
332	84.2844576676
333	84.2410641976
333	84.2410641976
333	84.2410641976
333	84.2410641976
333	84.2410641976
333	84.2410641976
333	84.2410641976
333	84.2410641976
333	84.2410641976
333	84.2410641976
334	84.1976930686
334	84.1976930686
334	84.1976930686
334	84.1976930686
334	84.1976930686
334	84.1976930686
334	84.1976930686
334	84.1976930686
334	84.1976930686
334	84.1976930686
335	84.1543442689
335	84.1543442689
335	84.1543442689
335	84.1543442689
335	84.1543442689
335	84.1543442689
335	84.1543442689
335	84.1543442689
335	84.1543442689
335	84.1543442689
336	84.1110177872
336	84.1110177872
336	84.1110177872
336	84.1110177872
336	84.1110177872
336	84.1110177872
336	84.1110177872
336	84.1110177872
336	84.1110177872
336	84.1110177872
337	84.0677136119
337	84.0677136119
337	84.0677136119
337	84.0677136119
337	84.0677136119
337	84.0677136119
337	84.0677136119
337	84.0677136119
337	84.0677136119
337	84.0677136119
338	84.0244317316
338	84.0244317316
338	84.0244317316
338	84.0244317316
338	84.0244317316
338	84.0244317316
338	84.0244317316
338	84.0244317316
338	84.0244317316
338	84.0244317316
339	83.9811721348
339	83.9811721348
339	83.9811721348
339	83.9811721348
339	83.9811721348
339	83.9811721348
339	83.9811721348
339	83.9811721348
339	83.9811721348
339	83.9811721348
340	83.93793481
340	83.93793481
340	83.93793481
340	83.93793481
340	83.93793481
340	83.93793481
340	83.93793481
340	83.93793481
340	83.93793481
340	83.93793481
341	83.8947197457
341	83.8947197457
341	83.8947197457
341	83.8947197457
341	83.8947197457
341	83.8947197457
341	83.8947197457
341	83.8947197457
341	83.8947197457
341	83.8947197457
342	83.8515269305
342	83.8515269305
342	83.8515269305
342	83.8515269305
342	83.8515269305
342	83.8515269305
342	83.8515269305
342	83.8515269305
342	83.8515269305
342	83.8515269305
343	83.8083563529
343	83.8083563529
343	83.8083563529
343	83.8083563529
343	83.8083563529
343	83.8083563529
343	83.8083563529
343	83.8083563529
343	83.8083563529
343	83.8083563529
344	83.7652080015
344	83.7652080015
344	83.7652080015
344	83.7652080015
344	83.7652080015
344	83.7652080015
344	83.7652080015
344	83.7652080015
344	83.7652080015
344	83.7652080015
345	83.7220818648
345	83.7220818648
345	83.7220818648
345	83.7220818648
345	83.7220818648
345	83.7220818648
345	83.7220818648
345	83.7220818648
345	83.7220818648
345	83.7220818648
346	83.6789779314
346	83.6789779314
346	83.6789779314
346	83.6789779314
346	83.6789779314
346	83.6789779314
346	83.6789779314
346	83.6789779314
346	83.6789779314
346	83.6789779314
347	83.6358961899
347	83.6358961899
347	83.6358961899
347	83.6358961899
347	83.6358961899
347	83.6358961899
347	83.6358961899
347	83.6358961899
347	83.6358961899
347	83.6358961899
348	83.5928366288
348	83.5928366288
348	83.5928366288
348	83.5928366288
348	83.5928366288
348	83.5928366288
348	83.5928366288
348	83.5928366288
348	83.5928366288
348	83.5928366288
349	83.5497992368
349	83.5497992368
349	83.5497992368
349	83.5497992368
349	83.5497992368
349	83.5497992368
349	83.5497992368
349	83.5497992368
349	83.5497992368
349	83.5497992368
350	83.5067840023
350	83.5067840023
350	83.5067840023
350	83.5067840023
350	83.5067840023
350	83.5067840023
350	83.5067840023
350	83.5067840023
350	83.5067840023
350	83.5067840023
351	83.4637909141
351	83.4637909141
351	83.4637909141
351	83.4637909141
351	83.4637909141
351	83.4637909141
351	83.4637909141
351	83.4637909141
351	83.4637909141
351	83.4637909141
352	83.4208199606
352	83.4208199606
352	83.4208199606
352	83.4208199606
352	83.4208199606
352	83.4208199606
352	83.4208199606
352	83.4208199606
352	83.4208199606
352	83.4208199606
353	83.3778711306
353	83.3778711306
353	83.3778711306
353	83.3778711306
353	83.3778711306
353	83.3778711306
353	83.3778711306
353	83.3778711306
353	83.3778711306
353	83.3778711306
354	83.3349444125
354	83.3349444125
354	83.3349444125
354	83.3349444125
354	83.3349444125
354	83.3349444125
354	83.3349444125
354	83.3349444125
354	83.3349444125
354	83.3349444125
355	83.2920397951
355	83.2920397951
355	83.2920397951
355	83.2920397951
355	83.2920397951
355	83.2920397951
355	83.2920397951
355	83.2920397951
355	83.2920397951
355	83.2920397951
356	83.2491572669
356	83.2491572669
356	83.2491572669
356	83.2491572669
356	83.2491572669
356	83.2491572669
356	83.2491572669
356	83.2491572669
356	83.2491572669
356	83.2491572669
357	83.2062968166
357	83.2062968166
357	83.2062968166
357	83.2062968166
357	83.2062968166
357	83.2062968166
357	83.2062968166
357	83.2062968166
357	83.2062968166
357	83.2062968166
358	83.1634584328
358	83.1634584328
358	83.1634584328
358	83.1634584328
358	83.1634584328
358	83.1634584328
358	83.1634584328
358	83.1634584328
358	83.1634584328
358	83.1634584328
359	83.1206421042
359	83.1206421042
359	83.1206421042
359	83.1206421042
359	83.1206421042
359	83.1206421042
359	83.1206421042
359	83.1206421042
359	83.1206421042
359	83.1206421042
360	83.0778478193
360	83.0778478193
360	83.0778478193
360	83.0778478193
360	83.0778478193
360	83.0778478193
360	83.0778478193
360	83.0778478193
360	83.0778478193
360	83.0778478193
361	83.0350755669
361	83.0350755669
361	83.0350755669
361	83.0350755669
361	83.0350755669
361	83.0350755669
361	83.0350755669
361	83.0350755669
361	83.0350755669
361	83.0350755669
362	82.9923253356
362	82.9923253356
362	82.9923253356
362	82.9923253356
362	82.9923253356
362	82.9923253356
362	82.9923253356
362	82.9923253356
362	82.9923253356
362	82.9923253356
363	82.9495971141
363	82.9495971141
363	82.9495971141
363	82.9495971141
363	82.9495971141
363	82.9495971141
363	82.9495971141
363	82.9495971141
363	82.9495971141
363	82.9495971141
364	82.906890891
364	82.906890891
364	82.906890891
364	82.906890891
364	82.906890891
364	82.906890891
364	82.906890891
364	82.906890891
364	82.906890891
364	82.906890891
365	82.864206655
365	82.864206655
365	82.864206655
365	82.864206655
365	82.864206655
365	82.864206655
365	82.864206655
365	82.864206655
365	82.864206655
365	82.864206655
366	82.8215443947
366	82.8215443947
366	82.8215443947
366	82.8215443947
366	82.8215443947
366	82.8215443947
366	82.8215443947
366	82.8215443947
366	82.8215443947
366	82.8215443947
367	82.778904099
367	82.778904099
367	82.778904099
367	82.778904099
367	82.778904099
367	82.778904099
367	82.778904099
367	82.778904099
367	82.778904099
367	82.778904099
368	82.7362857564
368	82.7362857564
368	82.7362857564
368	82.7362857564
368	82.7362857564
368	82.7362857564
368	82.7362857564
368	82.7362857564
368	82.7362857564
368	82.7362857564
369	82.6936893557
369	82.6936893557
369	82.6936893557
369	82.6936893557
369	82.6936893557
369	82.6936893557
369	82.6936893557
369	82.6936893557
369	82.6936893557
369	82.6936893557
370	82.6511148855
370	82.6511148855
370	82.6511148855
370	82.6511148855
370	82.6511148855
370	82.6511148855
370	82.6511148855
370	82.6511148855
370	82.6511148855
370	82.6511148855
371	82.6085623346
371	82.6085623346
371	82.6085623346
371	82.6085623346
371	82.6085623346
371	82.6085623346
371	82.6085623346
371	82.6085623346
371	82.6085623346
371	82.6085623346
372	82.5660316917
372	82.5660316917
372	82.5660316917
372	82.5660316917
372	82.5660316917
372	82.5660316917
372	82.5660316917
372	82.5660316917
372	82.5660316917
372	82.5660316917
373	82.5235229455
373	82.5235229455
373	82.5235229455
373	82.5235229455
373	82.5235229455
373	82.5235229455
373	82.5235229455
373	82.5235229455
373	82.5235229455
373	82.5235229455
374	82.4810360847
374	82.4810360847
374	82.4810360847
374	82.4810360847
374	82.4810360847
374	82.4810360847
374	82.4810360847
374	82.4810360847
374	82.4810360847
374	82.4810360847
375	82.4385710981
375	82.4385710981
375	82.4385710981
375	82.4385710981
375	82.4385710981
375	82.4385710981
375	82.4385710981
375	82.4385710981
375	82.4385710981
375	82.4385710981
376	82.3961279744
376	82.3961279744
376	82.3961279744
376	82.3961279744
376	82.3961279744
376	82.3961279744
376	82.3961279744
376	82.3961279744
376	82.3961279744
376	82.3961279744
377	82.3537067024
377	82.3537067024
377	82.3537067024
377	82.3537067024
377	82.3537067024
377	82.3537067024
377	82.3537067024
377	82.3537067024
377	82.3537067024
377	82.3537067024
378	82.3113072708
378	82.3113072708
378	82.3113072708
378	82.3113072708
378	82.3113072708
378	82.3113072708
378	82.3113072708
378	82.3113072708
378	82.3113072708
378	82.3113072708
379	82.2689296683
379	82.2689296683
379	82.2689296683
379	82.2689296683
379	82.2689296683
379	82.2689296683
379	82.2689296683
379	82.2689296683
379	82.2689296683
379	82.2689296683
380	82.2265738837
380	82.2265738837
380	82.2265738837
380	82.2265738837
380	82.2265738837
380	82.2265738837
380	82.2265738837
380	82.2265738837
380	82.2265738837
380	82.2265738837
381	82.1842399058
381	82.1842399058
381	82.1842399058
381	82.1842399058
381	82.1842399058
381	82.1842399058
381	82.1842399058
381	82.1842399058
381	82.1842399058
381	82.1842399058
382	82.1419277234
382	82.1419277234
382	82.1419277234
382	82.1419277234
382	82.1419277234
382	82.1419277234
382	82.1419277234
382	82.1419277234
382	82.1419277234
382	82.1419277234
383	82.0996373252
383	82.0996373252
383	82.0996373252
383	82.0996373252
383	82.0996373252
383	82.0996373252
383	82.0996373252
383	82.0996373252
383	82.0996373252
383	82.0996373252
384	82.0573687
384	82.0573687
384	82.0573687
384	82.0573687
384	82.0573687
384	82.0573687
384	82.0573687
384	82.0573687
384	82.0573687
384	82.0573687
385	82.0151218366
385	82.0151218366
385	82.0151218366
385	82.0151218366
385	82.0151218366
385	82.0151218366
385	82.0151218366
385	82.0151218366
385	82.0151218366
385	82.0151218366
386	81.9728967239
386	81.9728967239
386	81.9728967239
386	81.9728967239
386	81.9728967239
386	81.9728967239
386	81.9728967239
386	81.9728967239
386	81.9728967239
386	81.9728967239
387	81.9306933505
387	81.9306933505
387	81.9306933505
387	81.9306933505
387	81.9306933505
387	81.9306933505
387	81.9306933505
387	81.9306933505
387	81.9306933505
387	81.9306933505
388	81.8885117054
388	81.8885117054
388	81.8885117054
388	81.8885117054
388	81.8885117054
388	81.8885117054
388	81.8885117054
388	81.8885117054
388	81.8885117054
388	81.8885117054
389	81.8463517772
389	81.8463517772
389	81.8463517772
389	81.8463517772
389	81.8463517772
389	81.8463517772
389	81.8463517772
389	81.8463517772
389	81.8463517772
389	81.8463517772
390	81.804213555
390	81.804213555
390	81.804213555
390	81.804213555
390	81.804213555
390	81.804213555
390	81.804213555
390	81.804213555
390	81.804213555
390	81.804213555
391	81.7620970274
391	81.7620970274
391	81.7620970274
391	81.7620970274
391	81.7620970274
391	81.7620970274
391	81.7620970274
391	81.7620970274
391	81.7620970274
391	81.7620970274
392	81.7200021833
392	81.7200021833
392	81.7200021833
392	81.7200021833
392	81.7200021833
392	81.7200021833
392	81.7200021833
392	81.7200021833
392	81.7200021833
392	81.7200021833
393	81.6779290115
393	81.6779290115
393	81.6779290115
393	81.6779290115
393	81.6779290115
393	81.6779290115
393	81.6779290115
393	81.6779290115
393	81.6779290115
393	81.6779290115
394	81.635877501
394	81.635877501
394	81.635877501
394	81.635877501
394	81.635877501
394	81.635877501
394	81.635877501
394	81.635877501
394	81.635877501
394	81.635877501
395	81.5938476404
395	81.5938476404
395	81.5938476404
395	81.5938476404
395	81.5938476404
395	81.5938476404
395	81.5938476404
395	81.5938476404
395	81.5938476404
395	81.5938476404
396	81.5518394188
396	81.5518394188
396	81.5518394188
396	81.5518394188
396	81.5518394188
396	81.5518394188
396	81.5518394188
396	81.5518394188
396	81.5518394188
396	81.5518394188
397	81.5098528248
397	81.5098528248
397	81.5098528248
397	81.5098528248
397	81.5098528248
397	81.5098528248
397	81.5098528248
397	81.5098528248
397	81.5098528248
397	81.5098528248
398	81.4678878475
398	81.4678878475
398	81.4678878475
398	81.4678878475
398	81.4678878475
398	81.4678878475
398	81.4678878475
398	81.4678878475
398	81.4678878475
398	81.4678878475
399	81.4259444757
399	81.4259444757
399	81.4259444757
399	81.4259444757
399	81.4259444757
399	81.4259444757
399	81.4259444757
399	81.4259444757
399	81.4259444757
399	81.4259444757
400	81.3840226982
400	81.3840226982
400	81.3840226982
400	81.3840226982
400	81.3840226982
400	81.3840226982
400	81.3840226982
400	81.3840226982
400	81.3840226982
400	81.3840226982
401	81.342122504
401	81.342122504
401	81.342122504
401	81.342122504
401	81.342122504
401	81.342122504
401	81.342122504
401	81.342122504
401	81.342122504
401	81.342122504
402	81.3002438819
402	81.3002438819
402	81.3002438819
402	81.3002438819
402	81.3002438819
402	81.3002438819
402	81.3002438819
402	81.3002438819
402	81.3002438819
402	81.3002438819
403	81.2583868208
403	81.2583868208
403	81.2583868208
403	81.2583868208
403	81.2583868208
403	81.2583868208
403	81.2583868208
403	81.2583868208
403	81.2583868208
403	81.2583868208
404	81.2165513096
404	81.2165513096
404	81.2165513096
404	81.2165513096
404	81.2165513096
404	81.2165513096
404	81.2165513096
404	81.2165513096
404	81.2165513096
404	81.2165513096
405	81.1747373372
405	81.1747373372
405	81.1747373372
405	81.1747373372
405	81.1747373372
405	81.1747373372
405	81.1747373372
405	81.1747373372
405	81.1747373372
405	81.1747373372
406	81.1329448926
406	81.1329448926
406	81.1329448926
406	81.1329448926
406	81.1329448926
406	81.1329448926
406	81.1329448926
406	81.1329448926
406	81.1329448926
406	81.1329448926
407	81.0911739646
407	81.0911739646
407	81.0911739646
407	81.0911739646
407	81.0911739646
407	81.0911739646
407	81.0911739646
407	81.0911739646
407	81.0911739646
407	81.0911739646
408	81.0494245422
408	81.0494245422
408	81.0494245422
408	81.0494245422
408	81.0494245422
408	81.0494245422
408	81.0494245422
408	81.0494245422
408	81.0494245422
408	81.0494245422
409	81.0076966143
409	81.0076966143
409	81.0076966143
409	81.0076966143
409	81.0076966143
409	81.0076966143
409	81.0076966143
409	81.0076966143
409	81.0076966143
409	81.0076966143
410	80.9659901699
410	80.9659901699
410	80.9659901699
410	80.9659901699
410	80.9659901699
410	80.9659901699
410	80.9659901699
410	80.9659901699
410	80.9659901699
410	80.9659901699
411	80.9243051978
411	80.9243051978
411	80.9243051978
411	80.9243051978
411	80.9243051978
411	80.9243051978
411	80.9243051978
411	80.9243051978
411	80.9243051978
411	80.9243051978
412	80.882641687
412	80.882641687
412	80.882641687
412	80.882641687
412	80.882641687
412	80.882641687
412	80.882641687
412	80.882641687
412	80.882641687
412	80.882641687
413	80.8409996265
413	80.8409996265
413	80.8409996265
413	80.8409996265
413	80.8409996265
413	80.8409996265
413	80.8409996265
413	80.8409996265
413	80.8409996265
413	80.8409996265
414	80.7993790052
414	80.7993790052
414	80.7993790052
414	80.7993790052
414	80.7993790052
414	80.7993790052
414	80.7993790052
414	80.7993790052
414	80.7993790052
414	80.7993790052
415	80.7577798121
415	80.7577798121
415	80.7577798121
415	80.7577798121
415	80.7577798121
415	80.7577798121
415	80.7577798121
415	80.7577798121
415	80.7577798121
415	80.7577798121
416	80.7162020362
416	80.7162020362
416	80.7162020362
416	80.7162020362
416	80.7162020362
416	80.7162020362
416	80.7162020362
416	80.7162020362
416	80.7162020362
416	80.7162020362
417	80.6746456664
417	80.6746456664
417	80.6746456664
417	80.6746456664
417	80.6746456664
417	80.6746456664
417	80.6746456664
417	80.6746456664
417	80.6746456664
417	80.6746456664
418	80.6331106917
418	80.6331106917
418	80.6331106917
418	80.6331106917
418	80.6331106917
418	80.6331106917
418	80.6331106917
418	80.6331106917
418	80.6331106917
418	80.6331106917
419	80.5915971011
419	80.5915971011
419	80.5915971011
419	80.5915971011
419	80.5915971011
419	80.5915971011
419	80.5915971011
419	80.5915971011
419	80.5915971011
419	80.5915971011
420	80.5501048835
420	80.5501048835
420	80.5501048835
420	80.5501048835
420	80.5501048835
420	80.5501048835
420	80.5501048835
420	80.5501048835
420	80.5501048835
420	80.5501048835
421	80.5086340281
421	80.5086340281
421	80.5086340281
421	80.5086340281
421	80.5086340281
421	80.5086340281
421	80.5086340281
421	80.5086340281
421	80.5086340281
421	80.5086340281
422	80.4671845237
422	80.4671845237
422	80.4671845237
422	80.4671845237
422	80.4671845237
422	80.4671845237
422	80.4671845237
422	80.4671845237
422	80.4671845237
422	80.4671845237
423	80.4257563595
423	80.4257563595
423	80.4257563595
423	80.4257563595
423	80.4257563595
423	80.4257563595
423	80.4257563595
423	80.4257563595
423	80.4257563595
423	80.4257563595
424	80.3843495243
424	80.3843495243
424	80.3843495243
424	80.3843495243
424	80.3843495243
424	80.3843495243
424	80.3843495243
424	80.3843495243
424	80.3843495243
424	80.3843495243
425	80.3429640072
425	80.3429640072
425	80.3429640072
425	80.3429640072
425	80.3429640072
425	80.3429640072
425	80.3429640072
425	80.3429640072
425	80.3429640072
425	80.3429640072
426	80.3015997973
426	80.3015997973
426	80.3015997973
426	80.3015997973
426	80.3015997973
426	80.3015997973
426	80.3015997973
426	80.3015997973
426	80.3015997973
426	80.3015997973
427	80.2602568836
427	80.2602568836
427	80.2602568836
427	80.2602568836
427	80.2602568836
427	80.2602568836
427	80.2602568836
427	80.2602568836
427	80.2602568836
427	80.2602568836
428	80.2189352551
428	80.2189352551
428	80.2189352551
428	80.2189352551
428	80.2189352551
428	80.2189352551
428	80.2189352551
428	80.2189352551
428	80.2189352551
428	80.2189352551
429	80.1776349008
429	80.1776349008
429	80.1776349008
429	80.1776349008
429	80.1776349008
429	80.1776349008
429	80.1776349008
429	80.1776349008
429	80.1776349008
429	80.1776349008
430	80.1363558099
430	80.1363558099
430	80.1363558099
430	80.1363558099
430	80.1363558099
430	80.1363558099
430	80.1363558099
430	80.1363558099
430	80.1363558099
430	80.1363558099
431	80.0950979712
431	80.0950979712
431	80.0950979712
431	80.0950979712
431	80.0950979712
431	80.0950979712
431	80.0950979712
431	80.0950979712
431	80.0950979712
431	80.0950979712
432	80.053861374
432	80.053861374
432	80.053861374
432	80.053861374
432	80.053861374
432	80.053861374
432	80.053861374
432	80.053861374
432	80.053861374
432	80.053861374
433	80.0126460073
433	80.0126460073
433	80.0126460073
433	80.0126460073
433	80.0126460073
433	80.0126460073
433	80.0126460073
433	80.0126460073
433	80.0126460073
433	80.0126460073
434	79.9714518601
434	79.9714518601
434	79.9714518601
434	79.9714518601
434	79.9714518601
434	79.9714518601
434	79.9714518601
434	79.9714518601
434	79.9714518601
434	79.9714518601
435	79.9302789216
435	79.9302789216
435	79.9302789216
435	79.9302789216
435	79.9302789216
435	79.9302789216
435	79.9302789216
435	79.9302789216
435	79.9302789216
435	79.9302789216
436	79.8891271807
436	79.8891271807
436	79.8891271807
436	79.8891271807
436	79.8891271807
436	79.8891271807
436	79.8891271807
436	79.8891271807
436	79.8891271807
436	79.8891271807
437	79.8479966266
437	79.8479966266
437	79.8479966266
437	79.8479966266
437	79.8479966266
437	79.8479966266
437	79.8479966266
437	79.8479966266
437	79.8479966266
437	79.8479966266
438	79.8068872484
438	79.8068872484
438	79.8068872484
438	79.8068872484
438	79.8068872484
438	79.8068872484
438	79.8068872484
438	79.8068872484
438	79.8068872484
438	79.8068872484
439	79.7657990352
439	79.7657990352
439	79.7657990352
439	79.7657990352
439	79.7657990352
439	79.7657990352
439	79.7657990352
439	79.7657990352
439	79.7657990352
439	79.7657990352
440	79.7247319761
440	79.7247319761
440	79.7247319761
440	79.7247319761
440	79.7247319761
440	79.7247319761
440	79.7247319761
440	79.7247319761
440	79.7247319761
440	79.7247319761
441	79.6836860601
441	79.6836860601
441	79.6836860601
441	79.6836860601
441	79.6836860601
441	79.6836860601
441	79.6836860601
441	79.6836860601
441	79.6836860601
441	79.6836860601
442	79.6426612765
442	79.6426612765
442	79.6426612765
442	79.6426612765
442	79.6426612765
442	79.6426612765
442	79.6426612765
442	79.6426612765
442	79.6426612765
442	79.6426612765
443	79.6016576142
443	79.6016576142
443	79.6016576142
443	79.6016576142
443	79.6016576142
443	79.6016576142
443	79.6016576142
443	79.6016576142
443	79.6016576142
443	79.6016576142
444	79.5606750626
444	79.5606750626
444	79.5606750626
444	79.5606750626
444	79.5606750626
444	79.5606750626
444	79.5606750626
444	79.5606750626
444	79.5606750626
444	79.5606750626
445	79.5197136106
445	79.5197136106
445	79.5197136106
445	79.5197136106
445	79.5197136106
445	79.5197136106
445	79.5197136106
445	79.5197136106
445	79.5197136106
445	79.5197136106
446	79.4787732474
446	79.4787732474
446	79.4787732474
446	79.4787732474
446	79.4787732474
446	79.4787732474
446	79.4787732474
446	79.4787732474
446	79.4787732474
446	79.4787732474
447	79.4378539622
447	79.4378539622
447	79.4378539622
447	79.4378539622
447	79.4378539622
447	79.4378539622
447	79.4378539622
447	79.4378539622
447	79.4378539622
447	79.4378539622
448	79.396955744
448	79.396955744
448	79.396955744
448	79.396955744
448	79.396955744
448	79.396955744
448	79.396955744
448	79.396955744
448	79.396955744
448	79.396955744
449	79.3560785822
449	79.3560785822
449	79.3560785822
449	79.3560785822
449	79.3560785822
449	79.3560785822
449	79.3560785822
449	79.3560785822
449	79.3560785822
449	79.3560785822
450	79.3152224658
450	79.3152224658
450	79.3152224658
450	79.3152224658
450	79.3152224658
450	79.3152224658
450	79.3152224658
450	79.3152224658
450	79.3152224658
450	79.3152224658
451	79.2743873839
451	79.2743873839
451	79.2743873839
451	79.2743873839
451	79.2743873839
451	79.2743873839
451	79.2743873839
451	79.2743873839
451	79.2743873839
451	79.2743873839
452	79.2335733258
452	79.2335733258
452	79.2335733258
452	79.2335733258
452	79.2335733258
452	79.2335733258
452	79.2335733258
452	79.2335733258
452	79.2335733258
452	79.2335733258
453	79.1927802807
453	79.1927802807
453	79.1927802807
453	79.1927802807
453	79.1927802807
453	79.1927802807
453	79.1927802807
453	79.1927802807
453	79.1927802807
453	79.1927802807
454	79.1520082376
454	79.1520082376
454	79.1520082376
454	79.1520082376
454	79.1520082376
454	79.1520082376
454	79.1520082376
454	79.1520082376
454	79.1520082376
454	79.1520082376
455	79.1112571859
455	79.1112571859
455	79.1112571859
455	79.1112571859
455	79.1112571859
455	79.1112571859
455	79.1112571859
455	79.1112571859
455	79.1112571859
455	79.1112571859
456	79.0705271147
456	79.0705271147
456	79.0705271147
456	79.0705271147
456	79.0705271147
456	79.0705271147
456	79.0705271147
456	79.0705271147
456	79.0705271147
456	79.0705271147
457	79.0298180131
457	79.0298180131
457	79.0298180131
457	79.0298180131
457	79.0298180131
457	79.0298180131
457	79.0298180131
457	79.0298180131
457	79.0298180131
457	79.0298180131
458	78.9891298704
458	78.9891298704
458	78.9891298704
458	78.9891298704
458	78.9891298704
458	78.9891298704
458	78.9891298704
458	78.9891298704
458	78.9891298704
458	78.9891298704
459	78.9484626759
459	78.9484626759
459	78.9484626759
459	78.9484626759
459	78.9484626759
459	78.9484626759
459	78.9484626759
459	78.9484626759
459	78.9484626759
459	78.9484626759
460	78.9078164187
460	78.9078164187
460	78.9078164187
460	78.9078164187
460	78.9078164187
460	78.9078164187
460	78.9078164187
460	78.9078164187
460	78.9078164187
460	78.9078164187
461	78.867191088
461	78.867191088
461	78.867191088
461	78.867191088
461	78.867191088
461	78.867191088
461	78.867191088
461	78.867191088
461	78.867191088
461	78.867191088
462	78.826586673
462	78.826586673
462	78.826586673
462	78.826586673
462	78.826586673
462	78.826586673
462	78.826586673
462	78.826586673
462	78.826586673
462	78.826586673
463	78.7860031631
463	78.7860031631
463	78.7860031631
463	78.7860031631
463	78.7860031631
463	78.7860031631
463	78.7860031631
463	78.7860031631
463	78.7860031631
463	78.7860031631
464	78.7454405474
464	78.7454405474
464	78.7454405474
464	78.7454405474
464	78.7454405474
464	78.7454405474
464	78.7454405474
464	78.7454405474
464	78.7454405474
464	78.7454405474
465	78.7048988152
465	78.7048988152
465	78.7048988152
465	78.7048988152
465	78.7048988152
465	78.7048988152
465	78.7048988152
465	78.7048988152
465	78.7048988152
465	78.7048988152
466	78.6643779557
466	78.6643779557
466	78.6643779557
466	78.6643779557
466	78.6643779557
466	78.6643779557
466	78.6643779557
466	78.6643779557
466	78.6643779557
466	78.6643779557
467	78.6238779582
467	78.6238779582
467	78.6238779582
467	78.6238779582
467	78.6238779582
467	78.6238779582
467	78.6238779582
467	78.6238779582
467	78.6238779582
467	78.6238779582
468	78.583398812
468	78.583398812
468	78.583398812
468	78.583398812
468	78.583398812
468	78.583398812
468	78.583398812
468	78.583398812
468	78.583398812
468	78.583398812
469	78.5429405062
469	78.5429405062
469	78.5429405062
469	78.5429405062
469	78.5429405062
469	78.5429405062
469	78.5429405062
469	78.5429405062
469	78.5429405062
469	78.5429405062
470	78.5025030302
470	78.5025030302
470	78.5025030302
470	78.5025030302
470	78.5025030302
470	78.5025030302
470	78.5025030302
470	78.5025030302
470	78.5025030302
470	78.5025030302
471	78.4620863733
471	78.4620863733
471	78.4620863733
471	78.4620863733
471	78.4620863733
471	78.4620863733
471	78.4620863733
471	78.4620863733
471	78.4620863733
471	78.4620863733
472	78.4216905247
472	78.4216905247
472	78.4216905247
472	78.4216905247
472	78.4216905247
472	78.4216905247
472	78.4216905247
472	78.4216905247
472	78.4216905247
472	78.4216905247
473	78.3813154737
473	78.3813154737
473	78.3813154737
473	78.3813154737
473	78.3813154737
473	78.3813154737
473	78.3813154737
473	78.3813154737
473	78.3813154737
473	78.3813154737
474	78.3409612096
474	78.3409612096
474	78.3409612096
474	78.3409612096
474	78.3409612096
474	78.3409612096
474	78.3409612096
474	78.3409612096
474	78.3409612096
474	78.3409612096
475	78.3006277218
475	78.3006277218
475	78.3006277218
475	78.3006277218
475	78.3006277218
475	78.3006277218
475	78.3006277218
475	78.3006277218
475	78.3006277218
475	78.3006277218
476	78.2603149994
476	78.2603149994
476	78.2603149994
476	78.2603149994
476	78.2603149994
476	78.2603149994
476	78.2603149994
476	78.2603149994
476	78.2603149994
476	78.2603149994
477	78.2200230319
477	78.2200230319
477	78.2200230319
477	78.2200230319
477	78.2200230319
477	78.2200230319
477	78.2200230319
477	78.2200230319
477	78.2200230319
477	78.2200230319
478	78.1797518085
478	78.1797518085
478	78.1797518085
478	78.1797518085
478	78.1797518085
478	78.1797518085
478	78.1797518085
478	78.1797518085
478	78.1797518085
478	78.1797518085
479	78.1395013186
479	78.1395013186
479	78.1395013186
479	78.1395013186
479	78.1395013186
479	78.1395013186
479	78.1395013186
479	78.1395013186
479	78.1395013186
479	78.1395013186
480	78.0992715514
480	78.0992715514
480	78.0992715514
480	78.0992715514
480	78.0992715514
480	78.0992715514
480	78.0992715514
480	78.0992715514
480	78.0992715514
480	78.0992715514
481	78.0590624964
481	78.0590624964
481	78.0590624964
481	78.0590624964
481	78.0590624964
481	78.0590624964
481	78.0590624964
481	78.0590624964
481	78.0590624964
481	78.0590624964
482	78.0188741428
482	78.0188741428
482	78.0188741428
482	78.0188741428
482	78.0188741428
482	78.0188741428
482	78.0188741428
482	78.0188741428
482	78.0188741428
482	78.0188741428
483	77.97870648
483	77.97870648
483	77.97870648
483	77.97870648
483	77.97870648
483	77.97870648
483	77.97870648
483	77.97870648
483	77.97870648
483	77.97870648
484	77.9385594973
